host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na
f,flexible,t,20.0,Financial District,37.79447,-122.4045,Hostel,Shared room,1.0,1.0,1.0,1.0,Real Bed,1.0,356.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,flexible,f,1.0,Bernal Heights,37.74578,-122.40841,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,112.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,1.0,Inner Richmond,37.77625,-122.46466,Apartment,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,2.0,60.0,9.0,8.0,10.0,10.0,8.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,12.0,Western Addition,37.77518,-122.43334,Apartment,Entire home/apt,8.0,1.0,1.0,4.0,Real Bed,30.0,65.0,89.0,8.0,8.0,10.0,9.0,10.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,t,20.0,Financial District,37.79309,-122.40443,Hostel,Shared room,2.0,1.0,1.0,2.0,Real Bed,1.0,352.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,12.0,Western Addition,37.77588,-122.43143,Apartment,Entire home/apt,6.0,1.0,1.0,3.0,Real Bed,30.0,50.0,89.0,9.0,9.0,10.0,9.0,10.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,1.0,South of Market,37.77026,-122.41855,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,30.0,99.0,10.0,10.0,10.0,10.0,8.0,9.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,12.0,Western Addition,37.77388,-122.43298,Apartment,Entire home/apt,4.0,1.0,0.0,2.0,Real Bed,30.0,17.0,96.0,9.0,9.0,10.0,10.0,10.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73137,-122.42532,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,34.0,86.0,9.0,8.0,9.0,9.0,8.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73128,-122.42473,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,9.0,100.0,9.0,9.0,10.0,10.0,9.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73048,-122.42494,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,34.0,90.0,9.0,8.0,9.0,10.0,8.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Glen Park,37.73838,-122.43375,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,267.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73134,-122.42457,House,Private room,3.0,1.0,1.0,1.0,Real Bed,30.0,21.0,81.0,7.0,8.0,9.0,8.0,8.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,4.0,Mission,37.75615,-122.41927,Apartment,Private room,1.0,2.0,1.0,1.0,Real Bed,2.0,74.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Western Addition,37.78493,-122.44618,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,14.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73152,-122.42547,House,Private room,3.0,1.0,1.0,1.0,Real Bed,30.0,20.0,78.0,8.0,7.0,8.0,9.0,8.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Downtown/Civic Center,37.78025,-122.4131,Loft,Entire home/apt,1.0,1.0,1.0,1.0,Real Bed,30.0,14.0,97.0,10.0,10.0,10.0,10.0,8.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Western Addition,37.78528,-122.44358,House,Private room,1.0,1.0,1.0,1.0,Real Bed,1.0,84.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,super_strict_30,f,35.0,Outer Richmond,37.77483,-122.50952,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,6.0,100.0,10.0,10.0,9.0,9.0,9.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,2.0,Castro/Upper Market,37.75969,-122.44445,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,4.0,222.0,95.0,10.0,10.0,9.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Noe Valley,37.7455,-122.42898,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,323.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.76194,-122.44929,Apartment,Entire home/apt,6.0,1.5,2.0,3.0,Real Bed,30.0,95.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,t,2.0,North Beach,37.80299,-122.40937,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,2.0,35.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,9.0,Pacific Heights,37.79176,-122.42476,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,130.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,1.0,Mission,37.76809,-122.42439,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,12.0,98.0,10.0,10.0,9.0,10.0,10.0,10.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Mission,37.75629,-122.42518,Apartment,Entire home/apt,5.0,2.0,3.0,3.0,Real Bed,4.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,20.0,Chinatown,37.79297,-122.40664,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,5.0,96.0,10.0,8.0,10.0,9.0,8.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,4.0,Outer Sunset,37.75754,-122.49852,House,Private room,1.0,1.0,1.0,1.0,Airbed,45.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,t,1.0,Downtown/Civic Center,37.78535,-122.41515,Apartment,Entire home/apt,2.0,2.0,2.0,2.0,Real Bed,30.0,59.0,98.0,10.0,10.0,10.0,10.0,8.0,10.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,t,1.0,West of Twin Peaks,37.73327,-122.46435,Guest suite,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,321.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Bayview,37.71549,-122.38922,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,8.0,93.0,10.0,9.0,10.0,10.0,9.0,10.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,7.0,Chinatown,37.79294,-122.40659,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,14.0,95.0,9.0,8.0,10.0,10.0,10.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76102,-122.43005,Condominium,Private room,1.0,1.0,1.0,1.0,Real Bed,1.0,501.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,t,2.0,North Beach,37.80591,-122.4083,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,6.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Western Addition,37.77083,-122.43109,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,36.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,2.0,Downtown/Civic Center,37.77381,-122.42148,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,70.0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Inner Sunset,37.76334,-122.46948,House,Entire home/apt,6.0,3.0,3.0,4.0,Real Bed,5.0,10.0,98.0,10.0,9.0,10.0,9.0,9.0,9.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,4.0,Haight Ashbury,37.76813,-122.44494,Apartment,Entire home/apt,5.0,1.0,3.0,3.0,Real Bed,30.0,80.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.75887,-122.43565,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,3.0,137.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,10.0,Haight Ashbury,37.76609,-122.45126,Apartment,Private room,2.0,4.0,1.0,1.0,Real Bed,32.0,10.0,86.0,8.0,7.0,10.0,9.0,10.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Mission,37.75586,-122.42092,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,65.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Bernal Heights,37.73974,-122.42299,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,104.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,1.0,Marina,37.80356,-122.42589,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,69.0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,1.0,Inner Richmond,37.7806,-122.47597,House,Entire home/apt,6.0,1.5,3.0,3.0,Real Bed,5.0,18.0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,3.0,Bernal Heights,37.74708,-122.42456,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,211.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,4.0,Mission,37.75558,-122.42474,House,Entire home/apt,8.0,2.0,4.0,5.0,Real Bed,4.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,f,1.0,North Beach,37.79835,-122.4042,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,60.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,South of Market,37.77284,-122.39687,Apartment,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,180.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,flexible,f,1.0,Castro/Upper Market,37.75823,-122.43273,House,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,57.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,3.0,Bernal Heights,37.73874,-122.41624,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,2.0,150.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Outer Richmond,37.78471,-122.48125,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,4.0,176.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,4.0,Bernal Heights,37.74547,-122.40726,House,Private room,2.0,1.0,1.0,2.0,Real Bed,2.0,139.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,9.0,Pacific Heights,37.79336,-122.42506,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,117.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,7.0,Mission,37.76409,-122.41659,Townhouse,Entire home/apt,4.0,2.0,2.0,3.0,Real Bed,30.0,113.0,96.0,9.0,9.0,9.0,9.0,9.0,9.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,3.0,Diamond Heights,37.74599,-122.44532,Apartment,Entire home/apt,4.0,1.5,2.0,4.0,Real Bed,30.0,107.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,f,1.0,Castro/Upper Market,37.76787,-122.43172,Apartment,Entire home/apt,6.0,1.0,2.0,4.0,Real Bed,5.0,19.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,3.0,Twin Peaks,37.75195,-122.44928,Apartment,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,30.0,87.0,82.0,8.0,8.0,9.0,9.0,9.0,8.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,8.0,South of Market,37.7876,-122.39222,Apartment,Entire home/apt,6.0,2.5,3.0,3.0,Real Bed,30.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,t,6.0,Mission,37.76202,-122.41876,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,116.0,94.0,9.0,9.0,10.0,9.0,9.0,9.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Potrero Hill,37.762,-122.39391,Townhouse,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,209.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,2.0,Outer Richmond,37.77761,-122.50378,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,4.0,212.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,5.0,West of Twin Peaks,37.74159,-122.46578,House,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,327.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,1.0,Haight Ashbury,37.76827,-122.44678,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,30.0,150.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,t,1.0,Mission,37.75452,-122.40716,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,14.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,super_strict_30,f,35.0,Financial District,37.79018,-122.40475,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,30.0,24.0,87.0,9.0,9.0,9.0,10.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,super_strict_30,f,35.0,Financial District,37.79076,-122.40403,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,30.0,49.0,94.0,10.0,10.0,9.0,10.0,9.0,9.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73143,-122.42325,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,8.0,84.0,9.0,8.0,9.0,10.0,8.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,2.0,Chinatown,37.79675,-122.40781,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,60.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,f,2.0,Glen Park,37.73723,-122.43139,Guesthouse,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,23.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,t,2.0,Bernal Heights,37.74531,-122.41122,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,14.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Glen Park,37.73626,-122.43677,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,211.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,4.0,Mission,37.75757,-122.41939,Apartment,Private room,1.0,2.0,1.0,1.0,Real Bed,3.0,99.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,3.0,Bernal Heights,37.73856,-122.41687,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,2.0,164.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Marina,37.80318,-122.42977,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,5.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,f,1.0,Haight Ashbury,37.77311,-122.44979,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Pull-out Sofa,2.0,419.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,moderate,t,2.0,Bernal Heights,37.74557,-122.41187,Apartment,Private room,1.0,1.5,1.0,1.0,Real Bed,4.0,185.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,t,1.0,North Beach,37.8034,-122.40485,Serviced apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Western Addition,37.77756,-122.43326,Apartment,Entire home/apt,4.0,1.5,1.0,2.0,Real Bed,30.0,211.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,20.0,Chinatown,37.79507,-122.40498,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,9.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,20.0,Chinatown,37.79466,-122.40523,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,20.0,Chinatown,37.79291,-122.40637,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,3.0,80.0,8.0,8.0,10.0,9.0,10.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,t,1.0,Noe Valley,37.74446,-122.43776,House,Entire home/apt,8.0,1.0,3.0,5.0,Real Bed,2.0,338.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,flexible,t,8.0,Outer Richmond,37.78265,-122.48971,Apartment,Private room,1.0,2.5,1.0,1.0,Real Bed,30.0,28.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t,strict_14_with_grace_period,f,1.0,Russian Hill,37.80242,-122.4144,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,433.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,5.0,Haight Ashbury,37.77118,-122.44963,House,Private room,2.0,2.0,1.0,1.0,Real Bed,1.0,397.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,1.0,Mission,37.75551,-122.40882,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,7.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,5.0,Haight Ashbury,37.77108,-122.44942,House,Private room,4.0,2.0,1.0,2.0,Real Bed,1.0,369.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,5.0,Haight Ashbury,37.77085,-122.44811,House,Private room,2.0,2.0,1.0,1.0,Real Bed,1.0,409.0,89.0,10.0,10.0,10.0,10.0,10.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,moderate,f,1.0,Bernal Heights,37.74382,-122.41773,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,5.0,49.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,f,2.0,Outer Mission,37.72652,-122.43468,House,Private room,2.0,2.0,1.0,2.0,Real Bed,2.0,85.0,91.0,9.0,8.0,10.0,10.0,8.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,12.0,Haight Ashbury,37.76468,-122.44523,Apartment,Entire home/apt,4.0,1.0,0.0,3.0,Real Bed,30.0,42.0,94.0,9.0,8.0,10.0,10.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,strict_14_with_grace_period,f,5.0,Haight Ashbury,37.77042,-122.45019,House,Private room,2.0,2.0,1.0,1.0,Real Bed,1.0,369.0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f,flexible,f,2.0,Outer Richmond,37.77579,-122.50702,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,162.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
